550.0 	0.015226
549.8 	0.013717
549.6 	0.032007
549.4 	0.012234
549.2 	0.015232
549.0 	0.010683
548.8 	0.029309
548.6 	0.000382
548.4 	0.017988
548.2 	0
548.0 	0.030451
547.8 	0.038202
547.6 	0.03766
547.4 	0.038115
547.2 	0.006499
547.0 	0.007636
546.8 	0.044723
546.6 	0.004591
546.4 	0.021333
546.2 	0.013393
546.0 	0.008008
545.8 	0.016833
545.6 	0.008019
545.4 	0.015644
545.2 	0.021071
545.0 	0.045453
544.8 	0.032147
544.6 	0.012625
544.4 	0.034004
544.2 	0.029084
544.0 	0.03368
543.8 	0.029069
543.6 	0.026015
543.4 	0.012249
543.2 	0.035296
543.0 	0.018746
542.8 	0.016819
542.6 	0.001535
542.4 	0.046251
542.2 	0.029083
542.0 	0.016522
541.8 	0.001148
541.6 	0.021465
541.4 	0.013794
541.2 	0.010652
541.0 	0.009588
540.8 	0.029057
540.6 	0.055373
540.4 	0.013414
540.2 	0.040228
540.0 	0.018384
539.8 	0.015263
539.6 	0.038565
539.4 	0.003061
539.2 	0
539.0 	0.00306
538.8 	0.014919
538.6 	0.006498
538.4 	0.042923
538.2 	0.002682
538.0 	0.008051
537.8 	0.058372
537.6 	0.032046
537.4 	0.027521
537.2 	0.014885
537.0 	0.050968
536.8 	0.062205
536.6 	0.019872
536.4 	0.039547
536.2 	0.019636
536.0 	0.034205
535.8 	0.001531
535.6 	0.003072
535.4 	0.047806
535.2 	0.021525
535.0 	0.008076
534.8 	0.034125
534.6 	0.029204
534.4 	0.031237
534.2 	0.031271
534.0 	0.003462
533.8 	0.011173
533.6 	0.057173
533.4 	0.029332
533.2 	0.004635
533.0 	0.007346
532.8 	0.013937
532.6 	0.025232
532.4 	0.02051
532.2 	0.038728
532.0 	0.03455
531.8 	0.046541
531.6 	0.008186
531.4 	0.024975
531.2 	0.009755
531.0 	0.001948
530.8 	0.057221
530.6 	0.070051
530.4 	0.008213
530.2 	0.015269
530.0 	0.004684
529.8 	0.039163
529.6 	0.005105
529.4 	0.020782
529.2 	0.027817
529.0 	0.0458
528.8 	0.037793
528.6 	0.023523
528.4 	0.017662
528.2 	0.037414
528.0 	0.033586
527.8 	0.033104
527.6 	0.009429
527.4 	0.014217
527.2 	0.029974
527.0 	0.004748
526.8 	0
526.6 	0.00318
526.4 	0.02537
526.2 	0.042552
526.0 	0.025368
525.8 	0.003168
525.6 	0.011121
525.4 	0.012738
525.2 	0.063247
525.0 	0.034585
524.8 	0.009965
524.6 	0.035552
524.4 	0.056289
524.2 	0.014388
524.0 	0.013229
523.8 	0.022408
523.6 	0.014817
523.4 	0.006418
523.2 	0.039788
523.0 	0.006449
522.8 	0.024111
522.6 	0.037053
522.4 	0.003626
522.2 	0.027483
522.0 	0.001607
521.8 	0.03717
521.6 	0.008079
521.4 	0.040429
521.2 	0.0743
521.0 	0.051756
520.8 	0.019037
520.6 	0.043984
520.4 	0.049818
520.2 	0.017809
520.0 	0.043763
519.8 	0.008121
519.6 	0.003664
519.4 	0.064858
519.2 	0.034575
519.0 	0.028878
518.8 	0.044422
