620.0 	0.026115
620.2 	0.009217
620.4 	0.007311
620.6 	0.022005
620.8 	0.032084
621.0 	0.029813
621.2 	0.0341
621.4 	0.018623
621.6 	0.042461
621.8 	0.01999
622.0 	0.047133
622.2 	0.012525
622.4 	0.017653
622.6 	0.051714
622.8 	0.032965
623.0 	0.033645
623.2 	0.004746
623.4 	0.025332
623.6 	0.024057
623.8 	0.025388
624.0 	0.038468
624.2 	0.036233
624.4 	0.017106
624.6 	0.006366
624.8 	0.003182
625.0 	0.015549
625.2 	0.011225
625.4 	0.008035
625.6 	0.003194
625.8 	0.035703
626.0 	0.006437
626.2 	0.030684
626.4 	0
626.6 	0.023871
626.8 	0.02394
627.0 	0.011339
627.2 	0.014998
627.4 	0.008563
627.6 	0.047158
627.8 	0.012701
628.0 	0.007773
628.2 	0.031463
628.4 	0.007741
628.6 	0.02662
628.8 	0.024648
629.0 	0.001229
629.2 	0.046159
629.4 	0.023045
629.6 	0.0029
629.8 	0.004982
630.0 	0.026577
630.2 	0.009964
630.4 	0.025025
630.6 	0.01965
630.8 	0.048526
631.0 	0.014688
631.2 	0.002096
631.4 	0.03655
631.6 	0.005077
631.8 	0.023534
632.0 	0.036758
632.2 	0.020678
632.4 	0.017337
632.6 	0.005517
632.8 	0
633.0 	0.015376
633.2 	0.025476
633.4 	0.014074
633.6 	0.002996
633.8 	0.015358
634.0 	0.050904
634.2 	0.026245
634.4 	0.018936
634.6 	0.058534
634.8 	0.00216
635.0 	0.050065
635.2 	0.003906
635.4 	0.033425
635.6 	0.010425
635.8 	0.034953
636.0 	0.026602
636.2 	0.005671
636.4 	0.050837
636.6 	0.036815
636.8 	0.043913
637.0 	0.00176
637.2 	0.019874
637.4 	0.054346
637.6 	0.039006
637.8 	0.030118
638.0 	0.021302
638.2 	0.04228
638.4 	0.017853
638.6 	0.041032
638.8 	0.068134
639.0 	0.00313
639.2 	0.004046
639.4 	0.055359
639.6 	0.007661
639.8 	0.01264
640.0 	0.048948
640.2 	0.00546
640.4 	0.011379
640.6 	0.013252
640.8 	0.05559
641.0 	0.048197
641.2 	0.012438
641.4 	0.014286
641.6 	0.042098
