590.0 	0.016525
589.8 	0
589.6 	0.003808
589.4 	0.051164
589.2 	0.001264
589.0 	0.052752
588.8 	0.005061
588.6 	0.027014
588.4 	0.00169
588.2 	0
588.0 	0.010142
587.8 	0.046586
587.6 	0.04676
587.4 	0.01132
587.2 	0.036985
587.0 	0.03038
586.8 	0.043652
586.6 	0.023051
586.4 	0.034857
586.2 	0.036884
586.0 	0.041383
585.8 	0.055039
585.6 	0.03344
585.4 	0.058171
585.2 	0.016695
585.0 	0.06654
584.8 	0.063988
584.6 	0.04504
584.4 	0.011685
584.2 	0.027101
584.0 	0.008355
583.8 	0.038814
583.6 	0.021226
583.4 	0.01326
583.2 	0.027019
583.0 	0.012054
582.8 	0.032914
582.6 	0.036499
582.4 	0.014532
582.2 	0.058028
582.0 	0.038457
581.8 	0.031936
581.6 	0.044688
581.4 	0.04128
581.2 	0.022721
581.0 	0.011539
580.8 	0.031087
580.6 	0.018104
580.4 	0.037943
580.2 	0.047268
580.0 	0.020982
579.8 	0.00617
579.6 	0.014752
579.4 	0.002876
579.2 	0.001644
579.0 	0.00656
578.8 	0.016445
578.6 	0.01678
578.4 	0.009846
578.2 	0.000407
578.0 	0.024911
577.8 	0.008176
577.6 	0.048546
577.4 	0.02243
577.2 	0.011888
577.0 	0.004898
576.8 	0.022806
576.6 	0.004908
576.4 	0.011409
576.2 	0.019914
576.0 	0.026026
575.8 	0.054967
575.6 	0.004891
575.4 	0.042492
575.2 	0.004867
575.0 	0.012548
574.8 	0.023935
574.6 	0.04503
574.4 	0.038919
574.2 	0.015
574.0 	0.03073
573.8 	0.015705
573.6 	0.027963
573.4 	0.038399
573.2 	0.001616
573.0 	0.008482
572.8 	0.040817
572.6 	0.038767
572.4 	0.000402
572.2 	0.003232
572.0 	0.041782
571.8 	0.006439
571.6 	0.004437
571.4 	0.002824
571.2 	0.043766
571.0 	0.016093
570.8 	0.016089
570.6 	0.00803
570.4 	0.016094
570.2 	0.015695
570.0 	0.006849
569.8 	0.057722
569.6 	0.023583
569.4 	0.002801
569.2 	0.048104
569.0 	0.039468
568.8 	0.056321
568.6 	0.011602
568.4 	0.039958
568.2 	0.036792
568.0 	0.034012
567.8 	0.012803
567.6 	0.04587
567.4 	0.02757
567.2 	0.056472
567.0 	0.020762
566.8 	0.013157
566.6 	0.023475
566.4 	0.038283
566.2 	0.044101
566.0 	0.021933
565.8 	0.014806
565.6 	0.020798
565.4 	0.02545
565.2 	0.025871
565.0 	0.011113
564.8 	0.052881
564.6 	0.022694
564.4 	0.074567
564.2 	0.072802
564.0 	0.042859
563.8 	0.063665
563.6 	0.089588
563.4 	0.10032
563.2 	0.107545
563.0 	0.075648
562.8 	0.116741
562.6 	0.139215
562.4 	0.154872
562.2 	0.157189
562.0 	0.145201
561.8 	0.164573
561.6 	0.171333
561.4 	0.169685
561.2 	0.242252
561.0 	0.214702
560.8 	0.231311
560.6 	0.220128
560.4 	0.318389
560.2 	0.269887
560.0 	0.31083
559.8 	0.3193
559.6 	0.37014
559.4 	0.4136
559.2 	0.47639
559.0 	0.53996
558.8 	0.55677
558.6 	0.63585
558.4 	0.65008
558.2 	0.76952
558.0 	0.84998
557.8 	0.93669
557.6 	1.09718
557.4 	1.18101
557.2 	1.35276
557.0 	1.47757
556.8 	1.67838
556.6 	1.85433
556.4 	2.05471
556.2 	2.36641
556.0 	2.61612
555.8 	2.93597
555.6 	3.36143
555.4 	3.77016
555.2 	4.2601
555.0 	4.86147
554.8 	5.48891
554.6 	6.22234
554.4 	7.03974
554.2 	8.03003
554.0 	9.22275
553.8 	10.54286
